CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
377724,4519 S PARK DR,BROKEN BOW,OK,74728,34.0260569,-94.7395856
747110,1006 E 6TH ST,ALICE,TX,78332,27.7560096,-98.066619
017091,1207 STATE ST,GREENSBORO,AL,36744,32.6986882,-87.5845086
747323,811 SOUTH CENTRAL EXPRESSWAY,RICHARDSON,TX,75080,32.9411435,-96.7452601
109065,10250 SW 56TH ST,MIAMI,FL,33165,25.7152441,-80.3602809
157611,2834 45TH ST.,HIGHLAND,IN,46322,41.5373978,-87.4611039
377734,425 W WILSHIRE BLVD,OKLAHOMA CITY,OK,73116,35.5512039,-97.5212867
157536,303 E 89TH AVE,MERRILLVILLE,IN,46410,41.4571482,-87.3313834
059102,2149 E GARVEY AVE N,WEST COVINA,CA,91791,34.0725382,-117.8999013
247168,501 S MAPLE ST,WACONIA,MN,55387,44.844492,-93.790644
