CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
369315,6161 BUSCH BLVD,COLUMBUS,OH,43229,40.0923664,-82.9933836
369312,1252 YOUNGSTOWN WARREN RD,NILES,OH,44446,41.2018624,-80.7354629
687165,2200 N COMMERCE PKWY,WESTON,FL,33326,26.0903932,-80.3668366
748076,507 N SAM HOUSTON PKWY E,HOUSTON,TX,77060,29.9382989,-95.3903051
687232,10300 SW 72ND ST,MIAMI,FL,33173,25.7003539,-80.3606508
753119,6454 VAN NUYS BLVD,VAN NUYS,CA,91401,34.1878373,-118.4486161
447824,545 DANNY THOMAS PL,MEMPHIS,TN,38105,35.1547472,-90.0395207
107446,12400 SW 127TH AVE,MIAMI,FL,33186,25.6537178,-80.3994866
077278,1 SOUND SHORE DR,GREENWICH,CT,06830,41.028247,-73.6037703
037813,575 W CHANDLER BLVD,CHANDLER,AZ,85225,33.3052759,-111.8499909
