CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
397125,150 MONUMENT RD,BALA CYNWYD,PA,19004,,
679737,932 SOUTH MISSOURI,MERCEDES,TX,78570,26.142656,-97.9145204
227514,90 MADISON ST,WORCESTER,MA,01608,42.2582398,-71.8018953
317045,105 COLLEGE ROAD EAST,PRINCETON,NJ,08540,,
059212,12140 ARTESIA BLVD,ARTESIA,CA,90701,33.8727767,-118.073298
679783,1507 LOVELAND DR,ARLINGTON,TX,76018,32.6441075,-97.0843254
237742,7125 ORCHARD LAKE RD,WEST BLOOMFIELD,MI,48322,42.5361688,-83.3605524
059046,2495 E ORANGETHORPE AVE,FULLERTON,CA,92831,33.859776,-117.8892783
557523,2740 M ST,MERCED,CA,95340,37.3122052,-120.4781218
059227,2511 W SHAW AVE,FRESNO,CA,93711,36.808148,-119.8409018
