CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
237203,2944 FULLER AVE NE,GRAND RAPIDS,MI,49505,43.0173828,-85.639077
297239,222 S RAINBOW BLVD,LAS VEGAS,NV,89145,36.1724487,-115.2442649
247171,500 HEARTWOOD DR,CROSBY,MN,56441,,
059755,6740 KESTER AVE,VAN NUYS,CA,91405,34.193056,-118.457354
559062,2201 MOUNT VERNON AVE,BAKERSFIELD,CA,93306,35.387956,-118.967348
157152,1915 BONO RD,NEW ALBANY,IN,47150,38.3025358,-85.8318614
559411,1038 LEIGH AVE,SAN JOSE,CA,95126,37.3059259,-121.9211676
053153,6717 MISSION ST,DALY CITY,CA,94014,37.701423,-122.463205
227666,321 FORTUNE BLVD,MILFORD,MA,01757,42.1589051,-71.4991021
037478,931 E SOUTHERN AVE,MESA,AZ,85204,33.3929026,-111.8115899
