CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
347195,895 HOWARD GAP RD,FLETCHER,NC,28732,35.4257237,-82.5008617
337445,319 BROADWAY,FORT EDWARD,NY,12828,43.2808333,-73.5883333
747949,702 W INTERSTATE 2,PHARR,TX,78577,,
369044,1240 E MAIN ST,SPRINGFIELD,OH,45503,39.9235042,-83.787966
077260,534 FROST RD,WATERBURY,CT,06705,,
327178,1096 MECHEM DR,RUIDOSO,NM,88345,33.3609024,-105.6647237
227591,320 CENTRAL ST 2A,SAUGUS,MA,01906,,
398236,3910 ADLER PL,BETHLEHEM,PA,18017,,
287019,2401 S 73RD ST.,OMAHA,NE,68124,41.2362618,-96.025883
683127,2240 W WOOLBRIGHT RD,BOYNTON BEACH,FL,33426,26.5124614,-80.0882057
