CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
157650,2449 45TH ST,HIGHLAND,IN,46322,41.5376187,-87.4698023
227562,280 HAVERHILL ST,LAWRENCE,MA,01840,42.7097909,-71.1654244
369025,3886 BROADWAY,GROVE CITY,OH,43123,39.8848426,-83.0911891
377652,3027 WILLOWOOD RD,EDMOND,OK,73034,,
047099,211 HELICOPTER LN,MORRILTON,AR,72110,,
347192,5400 GLENWOOD AVE,RALEIGH,NC,27612,35.8506121,-78.6922309
317020,354 UNION AVE,ELIZABETH,NJ,07208,40.670812,-74.2175888
747914,610 E HOLLAND AVE,ALPINE,TX,79830,30.3590166,-103.6564806
747807,4701 ALTAMESA BLVD,FORT WORTH,TX,76133,32.6475203,-97.3965708
747799,300 E NOLANA LOOP,PHARR,TX,78577,26.2328185,-98.1753707
