CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
397795,2655 PHILMONT AVE,HUNTINGDON VALLEY,PA,19006,40.1221394,-75.050155
397797,2100 SCATTERGOOD ST,PHILADELPHIA,PA,19124,40.0131887,-75.069827
058376,20110 PIONEER BLVD,CERRITOS,CA,90703,33.8476624,-118.0818996
058411,1272 CENTER COURT DR,COVINA,CA,91724,34.072971,-117.864442
247161,2746 SUPERIOR DR NW,ROCHESTER,MN,55901,44.0522261,-92.5237082
557597,18600 MAIN ST,HUNTINGTON BEACH,CA,92648,33.6915804,-117.9922541
058299,980 ENCHANTED WAY,SIMI VALLEY,CA,93065,34.2850851,-118.7826496
077225,24 SCOTT ST,HAMDEN,CT,06514,,
058351,520 E FOOTHILL BLVD,POMONA,CA,91767,34.1070494,-117.7395816
557566,2555 E COLORADO BLVD,PASADENA,CA,91107,34.146196,-118.0976982
