CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
527258,130 W ELM ST,LANCASTER,WI,53813,,
367426,320 OXFORD ST,DOVER,OH,44622,40.517864,-81.46811
527252,38 W 5TH AVE,SHELL LAKE,WI,54871,45.7429663,-91.9242955
237182,226 S CEDAR ST,MANISTIQUE,MI,49854,45.956155,-86.2466895
239176,198S MAIN ST 1,MOUNT CLEMENS,MI,48043,,
107272,900 N ROBERT AVE,ARCADIA,FL,34266,,
337009,1 FORDHAM PLZ,BRONX,NY,10458,40.8606414,-73.8901258
017323,2016 S ALABAMA AVE,MONROEVILLE,AL,36460,31.497939,-87.320653
148310,415 W GOLF RD,ARLINGTON HEIGHTS,IL,60005,42.0515517,-87.9863368
197210,4404 OLD STERLINGTON RD,MONROE,LA,71203,32.5780563,-92.0684453
