CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
287050,245S 84TH ST 300,LINCOLN,NE,68510,,
683142,5276 SUMMERLIN COMMONS WAY,FORT MYERS,FL,33907,26.5761961,-81.879637
683120,1850 SW FOUNTAINVIEW BLVD,PORT ST LUCIE,FL,34986,27.3091454,-80.4104727
369063,5200 CLEVELAND AVE,COLUMBUS,OH,43231,40.0759264,-82.9518558
248137,206 LITTLE CANADA RD E,SAINT PAUL,MN,55117,,
369090,4290 MACSWAY AVE,COLUMBUS,OH,43232,39.9237158,-82.8824813
059720,6830 VIA DEL ORO,SAN JOSE,CA,95119,37.2322931,-121.7777276
207080,311 DARLING AVE,SOUTH PORTLAND,ME,04106,43.6385498,-70.328466
227577,191 REVERE ST,REVERE,MA,02151,42.4163311,-71.0018815
227580,49 BLANCHARD ST,LAWRENCE,MA,01843,42.6965115,-71.1612177
