CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
687271,500 VONDERBURG DR,BRANDON,FL,33511,27.9307575,-82.2881306
317009,576 CENTRAL AVE,EAST ORANGE,NJ,07018,40.7507212,-74.202454
748105,580 DESHONG DR,PARIS,TX,75460,33.688099,-95.5518004
369377,261 W JOHNSTOWN RD,GAHANNA,OH,43230,40.0168003,-82.887413
127315,1150 S KING ST,HONOLULU,HI,96814,21.3004586,-157.8448508
757467,869 E FOOTHILL BLVD,UPLAND,CA,91786,34.1071325,-117.6393316
757516,1545 N VERDUGO RD,GLENDALE,CA,91208,34.1697223,-118.2276615
148408,798 E COURT ST,PARIS,IL,61944,39.605134,-87.675225
757475,6301 BEACH BLVD,BUENA PARK,CA,90621,33.8689016,-117.9980303
377872,100 COMMUNITY HEALTH DR,EUFAULA,OK,74432,,
