CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
748083,905 N JOHNSON ST,ALICE,TX,78332,27.760101,-98.082671
059303,5473 KEARNY VILLA RD,SAN DIEGO,CA,92123,32.833475,-117.137312
057602,3750 CONVOY ST,SAN DIEGO,CA,92111,32.8118215,-117.1533063
559639,3017 N SAN FERNANDO BLVD,BURBANK,CA,91504,34.2018433,-118.3438309
559625,20944 SHERMAN WAY,CANOGA PARK,CA,91303,34.2012426,-118.5889658
559598,9700 RESEDA BLVD,NORTHRIDGE,CA,91324,34.2466495,-118.536189
559504,16133 VENTURA BLVD,ENCINO,CA,91436,34.1569109,-118.4850778
059544,661 N PROSPECT ST,PORTERVILLE,CA,93257,36.0778973,-119.0437587
559508,1500 STANDIFORD AVE,MODESTO,CA,95350,37.6890923,-121.0173067
559343,6131 ORANGETHORPE AVE,BUENA PARK,CA,90620,33.8596615,-118.0261907
