CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
017171,1015 1ST AVE SW,CULLMAN,AL,35055,34.1659848,-86.8358647
107614,5650 BRECKENRIDGE PARK DR,TAMPA,FL,33610,27.9973935,-82.359966
109383,13335 SW 124TH ST,MIAMI,FL,33186,25.6529039,-80.4110391
148235,195 N HARBOR DRIVE,CHICAGO,IL,60601,41.8856718,-87.614711
109505,12855 SW 132ND ST,MIAMI,FL,33186,25.6458292,-80.4025918
747141,1700 ALMA DR,PLANO,TX,75075,33.023135,-96.716266
109290,13595 SW 134TH AVE,MIAMI,FL,33186,25.6417651,-80.410154
398100,8765 STENTON AVE,WYNDMOOR,PA,19038,40.0746657,-75.1916802
239055,5901 CHASE RD 210,DEARBORN,MI,48126,,
157158,950 N MERIDIAN ST,INDIANAPOLIS,IN,46204,39.7807424,-86.1589993
