CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
059759,4000 CALLE TECATE,CAMARILLO,CA,93012,34.221372,-119.018601
507122,4002 TACOMA MALL BLVD,TACOMA,WA,98409,47.2203714,-122.4671938
157689,51099 BITTERSWEET RD,GRANGER,IN,46530,41.7520586,-86.1116184
067277,111 6TH ST,HUGO,CO,80821,39.1382574,-103.4733769
053190,4484 MARKET ST,VENTURA,CA,93003,34.2573041,-119.2328355
417070,120 DUDLEY ST,PROVIDENCE,RI,02905,41.810096,-71.41161
037403,1270 E BROADWAY RD,TEMPE,AZ,85282,33.407593,-111.9184863
559080,9560 CANDIDA ST,SAN DIEGO,CA,92126,32.896775,-117.122257
757289,27574 COMMERCE CENTER DR,TEMECULA,CA,92590,33.5134286,-117.1620246
387166,10570 SE WASHINGTON ST,PORTLAND,OR,97216,45.5182833,-122.5542755
