CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
059159,1555 TENNESSEE ST,VALLEJO,CA,94590,38.1097079,-122.2397665
058463,2252 BEVERLY BLVD,LOS ANGELES,CA,90057,34.0672471,-118.2718276
527018,901 MINERAL POINT AVE,JANESVILLE,WI,53548,42.6867419,-89.0354091
237268,803 W BIG BEAVER RD,TROY,MI,48084,42.5622362,-83.1621083
117021,601 BROAD STREET SE,GAINESVILLE,GA,30501,34.3009661,-83.8207987
337107,1 CROSFIELD AVE,WEST NYACK,NY,10994,41.0923849,-73.9785422
058469,2377 W FOOTHILL BLVD,UPLAND,CA,91786,34.1068003,-117.6828848
187104,2100 NICHOLASVILLE RD,LEXINGTON,KY,40503,38.0107876,-84.5163804
267064,5506 CORPORATE DR,SAINT JOSEPH,MO,64507,39.7550464,-94.7648341
217121,4481 FORBES BLVD,LANHAM,MD,20706,,
