CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
397427,900 MANCHESTER RD,FAIRVIEW,PA,16415,42.0682058,-80.2288373
047004,827 W VINE ST,PARAGOULD,AR,72450,36.0514581,-90.4967042
107417,450 SE US HIGHWAY 19,CRYSTAL RIVER,FL,34429,,
047167,428 MEDICAL CENTER PKWY,CLINTON,AR,72031,35.5580004,-92.4531358
747479,7980 ANCHOR DR,PORT ARTHUR,TX,77642,29.9414082,-93.984626
059351,5435 BALBOA BLVD,ENCINO,CA,91316,34.1694201,-118.5011901
059323,650 E HOSPITALITY LN,SAN BERNARDINO,CA,92408,34.0661951,-117.2734321
257111,360 COURTHOUSE RD,GULFPORT,MS,39507,30.3843274,-89.0432413
187146,4934 SOUTH LAUREL ROAD,LONDON,KY,40744,37.1068099,-84.0720846
678094,13330 LEOPARD ST,CORPUS CHRISTI,TX,78410,27.8617991,-97.6149619
