CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
377011,931 ARLINGTON ST,ADA,OK,74820,34.7816711,-96.6717381
248110,615 FIRST STREET NORTH,COLD SPRING,MN,56320,,
037015,525 W BROWN RD,MESA,AZ,85201,33.4334942,-111.8429136
207075,1028 STILLWATER AVE,BANGOR,ME,04401,44.8424391,-68.7438727
059236,255N EL CIELO RD C308,PALM SPRINGS,CA,92262,,
059258,31080 UNION CITY BLVD,UNION CITY,CA,94587,37.5957608,-122.0803597
058277,3452 E FOOTHILL BLVD,PASADENA,CA,91107,34.1500445,-118.0787029
059327,2120 FOOTHILL BLVD,LA VERNE,CA,91750,34.1130644,-117.7647421
167151,2740 1ST AVE NE,CEDAR RAPIDS,IA,52402,42.0041337,-91.6348653
459442,2901 WILCREST DR,HOUSTON,TX,77042,29.7326617,-95.571795
