CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
747050,3334 BROADWAY BLVD,GARLAND,TX,75043,32.8745754,-96.6168521
427049,1836 W GEORGIA RD,SIMPSONVILLE,SC,29680,34.7101239,-82.3128114
743135,7600 W TIDWELL RD,HOUSTON,TX,77040,29.851683,-95.504782
109013,3475 SHERIDAN STREET,HOLLYWOOD,FL,33021,26.0335025,-80.1789906
747367,1201 N WATSON RD,ARLINGTON,TX,76006,32.767348,-97.063585
743126,6501 NICOLE WAY,ARLINGTON,TX,76002,32.6418475,-97.1007286
747029,4401 N 22ND ST,MCALLEN,TX,78504,26.24438,-98.237039
747065,6233 EVERS RD,SAN ANTONIO,TX,78238,29.4953329,-98.6061142
679762,147 N COLLEGIATE DR,PARIS,TX,75460,33.6621514,-95.5256851
109033,10621 AIRPORT PULLING ROAD N,NAPLES,FL,34109,,
