CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
109607,723 E COLONIAL DR,ORLANDO,FL,32803,28.5532675,-81.3682532
747291,9535 FOREST LN,DALLAS,TX,75243,32.9111977,-96.7292258
747267,17430 CAMPBELL RD,DALLAS,TX,75252,32.9906924,-96.806736
059415,9320 BASELINE RD,RANCHO CUCAMONGA,CA,91701,34.121625,-117.6019945
747269,5205 AZTEC DR,THE COLONY,TX,75056,33.0812923,-96.8791657
148151,1315 MACOM DR,NAPERVILLE,IL,60564,41.7309015,-88.2078261
307017,7 EXECUTIVE PARK DRIVE,MERRIMACK,NH,03054,42.843256,-71.4969237
417067,95 CEDAR ST,PROVIDENCE,RI,02903,41.8244332,-71.4207798
197742,114 NORTH 11TH STREET,OAKDALE,LA,71639,30.8160795,-92.6607322
347308,705B WESLEY PINES RD,LUMBERTON,NC,28358,34.656728,-78.9978136
