CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
109330,10689 NORTH KENDALL DRIVE,MIAMI,FL,33176,25.6874272,-80.3654302
747278,15415 WAUMSLEY WAY,SUGAR LAND,TX,77498,,
109400,6971 N FEDERAL HWY,BOCA RATON,FL,33487,26.3874051,-80.0764527
148098,1000 N MILWAUKEE AVE,CHICAGO,IL,60642,41.900127,-87.661601
077250,567 NEW PARK AVE,WEST HARTFORD,CT,06110,41.7426109,-72.7166322
109387,8603 S. DIXIE HWY,PINECREST,FL,33156,25.6902179,-80.306007
239054,31868 NORTHWESTERN HWY,FARMINGTON HILLS,MI,48334,42.5208935,-83.3438652
059256,1616 VICTORY BLVD,GLENDALE,CA,91201,34.1599303,-118.2992792
239108,20600 EUREKA RD,TAYLOR,MI,48180,42.1988274,-83.236611
059233,221 W ALAMEDA AVE,BURBANK,CA,91502,34.1687851,-118.3059895
