CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
337449,4005 WEST RD,CORTLAND,NY,13045,42.6007816,-76.2032349
337227,241 NORTH RD,POUGHKEEPSIE,NY,12601,41.7186129,-73.9272541
059706,255 W FALLBROOK AVE,FRESNO,CA,93711,36.849309,-119.7961105
747931,8133 MESA DRIVE,AUSTIN,TX,78759,30.3720883,-97.7568591
227593,234 COPELAND ST,QUINCY,MA,02169,42.2446881,-71.0260125
248145,3055 OLD HIGHWAY 8,ST ANTHONY,MN,55418,45.0239393,-93.2098682
398225,1502 ROUTE 61 HWY S,POTTSVILLE,PA,17901,,
227613,280 MERRIMACK ST,LAWRENCE,MA,01843,42.7025383,-71.1525897
227608,1565 MAIN ST 2,TEWKSBURY,MA,01876,,
227605,84 S FRANKLIN ST,HOLBROOK,MA,02343,42.1527147,-71.0087203
