CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
447408,800 SOUTH JAMES CAMPBELL BLVD,COLUMBIA,TN,38401,35.59726,-87.057843
557038,124 S COLLEGE DR,SANTA MARIA,CA,93454,34.9545062,-120.4248876
059100,3550 WILSHIRE BLVD,LOS ANGELES,CA,90010,34.061646,-118.302929
527001,11333W NATIONAL AVE,WEST ALLIS,WI,53227,,
527302,931 DISCOVERY RD,GREEN BAY,WI,54311,44.4842511,-87.9253086
679177,412 S KAUFMAN ST,NEWTON,TX,75966,30.8491919,-93.7616129
197240,1821 FRANKLIN AVE,GRETNA,LA,70053,29.9201148,-90.0496974
557740,8671 WILSHIRE BLVD,BEVERLY HILLS,CA,90211,34.066358,-118.380562
377733,2448 E 81ST ST,TULSA,OK,74137,36.042795,-95.9534996
077200,14 WESTPORT AVE,NORWALK,CT,06851,,
