CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
177090,9920 E HARRY ST,WICHITA,KS,67207,37.6647487,-97.2229505
267253,9735 LANDMARK PARKWAY DR,SAINT LOUIS,MO,63127,38.5264507,-90.3979943
167024,1114 DUFF AVE,AMES,IA,50010,42.0322917,-93.6104913
157550,10700 PARK PL,SAINT JOHN,IN,46373,,
317048,300 HARPER DR,MOORESTOWN,NJ,08057,39.948702,-74.951159
679470,6080 SURETY DRIVE,EL PASO,TX,79905,31.7795624,-106.4100178
297113,2770 S MARYLAND PKWY,LAS VEGAS,NV,89109,36.1393277,-115.1358218
377031,613 S. MISSISSIPPI,ATOKA,OK,74525,34.3808231,-96.1305155
453127,12660 COIT RD,DALLAS,TX,75251,32.920901,-96.768805
177272,1100 COLUMBINE DR,HOLTON,KS,66436,39.4796259,-95.7551836
