CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
368322,5333 NORTHFIELD RD,BEDFORD HEIGHTS,OH,44146,41.4254658,-81.5266547
109406,7411 114TH AVE,LARGO,FL,33773,27.8762449,-82.741242
077097A,32 S MAIN ST,PUTNAM,CT,06260,,
237405,100 E MICHIGAN AVE,JACKSON,MI,49201,42.2480447,-84.4054719
059213,4741 LAUREL CANYON BLVD,VALLEY VILLAGE,CA,91607,34.1565644,-118.3965806
239070,30600 NORTHWESTERN HWY,FARMINGTON HILLS,MI,48334,42.5120151,-83.3273864
109143,1501 CORPORATE DR,BOYNTON BEACH,FL,33426,26.5109555,-80.077895
457656,1700 COGDELL BLVD,SNYDER,TX,79549,32.6874145,-100.9173067
527177,619 N 35TH ST,MILWAUKEE,WI,53208,43.0380909,-87.9581048
137068,929 NW 16TH ST,FRUITLAND,ID,83619,44.0252772,-116.9249943
