CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
679672,4811 MERLOT AVE,GRAPEVINE,TX,76051,32.8883302,-97.0964493
369129,1660 ENTERPRISE PKWY,WOOSTER,OH,44691,40.816592,-81.9081561
059634,2250 DOUGLAS BLVD,ROSEVILLE,CA,95661,38.7441888,-121.2437914
427128,37 VARDEN DR,AIKEN,SC,29803,33.5301885,-81.7466505
227569,101 STATION DR,WESTWOOD,MA,02090,42.208781,-71.1567645
227596,65 JAMES ST,WORCESTER,MA,01603,42.2329487,-71.8489037
367173,5966 HEISLEY RD,MENTOR,OH,44060,41.7094434,-81.3087475
077264,40 COLD SPRING RD,ROCKY HILL,CT,06067,,
369114,4230 SECOR RD,TOLEDO,OH,43623,41.6952467,-83.6232203
267217,151 INDUSTRIAL DR,FESTUS,MO,63028,,
