CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
757050,2600 KITTY HAWK RD,LIVERMORE,CA,94551,37.7003026,-121.8124085
748031,2840 KELLER SPRINGS RD,CARROLLTON,TX,75006,32.9700394,-96.8592175
757123,3504 W MAGNOLIA BLVD,BURBANK,CA,91505,34.1684102,-118.3450832
687185,4400 N HIGHWAY 19A,MOUNT DORA,FL,32757,28.8167875,-81.6850439
687166,2311 10TH AVE N,LAKE WORTH,FL,33461,26.6280177,-80.0733545
559645,1386 E WALNUT ST,PASADENA,CA,91106,34.1494545,-118.1217462
687140,2401 PGA BLVD,PALM BEACH GARDENS,FL,33410,26.8463443,-80.0716851
037807,13215 N VERDE RIVER DR,FOUNTAIN HILLS,AZ,85268,33.6068882,-111.7172042
369277,1425 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43229,40.0867251,-82.9787135
559629,35 E 10TH ST,TRACY,CA,95376,37.738386,-121.4179674
