CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
369381,1395 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43229,40.0867009,-82.9803639
047082,778 SCOGIN DR,MONTICELLO,AR,71655,33.61062,-91.8166897
148418,9340 S ALBANY AVE,EVERGREEN PARK,IL,60805,41.7236461,-87.6995619
687332,12724 GRAN BAY PKWY W,JACKSONVILLE,FL,32258,,
687315,1728 CORAL WAY,MIAMI,FL,33145,25.7505853,-80.2225909
687313,6750 N ANDREWS AVE,FT LAUDERDALE,FL,33309,26.2095263,-80.1428209
167181,540 E JEFFERSON ST,IOWA CITY,IA,52245,41.6632491,-91.5277633
117140,5820 VETERANS PKWY,COLUMBUS,GA,31904,32.5273422,-84.9605897
447424,135 E SWAN ST,CENTERVILLE,TN,37033,35.7795249,-87.4591148
248165,12950 FREMONT AVE,ZIMMERMAN,MN,55398,45.4435174,-93.5970895
