CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
058250,2626 FOOTHILL BLVD,LA CRESCENTA,CA,91214,34.2215037,-118.2358621
077009,866 BOSTON POST RD,WESTBROOK,CT,06498,,
227476,795 WORCESTER ST,SPRINGFIELD,MA,01151,42.1593899,-72.5127563
058215,8616 LA TIJERA BLVD,LOS ANGELES,CA,90045,33.9592031,-118.3915692
147740,628 EXECUTIVE DR,WILLOWBROOK,IL,60527,41.7499645,-87.9387761
058087,11240 MAGNOLIA BLVD,NORTH HOLLYWOOD,CA,91601,34.1646852,-118.3759692
058149,4647 LONG BEACH BLVD,LONG BEACH,CA,90805,33.8418867,-118.1921524
157551,401 W EADS PKWY,LAWRENCEBURG,IN,47025,39.0957186,-84.8636277
057786,44335 LOWTREE AVE,LANCASTER,CA,93534,34.688754,-118.154047
679375,8700 COMMERCE PARK DR,HOUSTON,TX,77036,29.6871096,-95.5352947
