CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
747330,1003 S VIRGINIA ST,TERRELL,TX,75160,32.7280231,-96.2766919
557005,1718 E ARTESIA BLVD,LONG BEACH,CA,90805,33.8745495,-118.1716433
109207,7552 NAVARRE PARKWAY,NAVARRE,FL,32566,30.4037634,-86.9061387
557684,1128 E ROUTE 66,GLENDORA,CA,91740,34.1286555,-117.8459376
058053,1815 E WORKMAN AVE,WEST COVINA,CA,91791,34.0755834,-117.9070711
239034,29698 DEQUINDRE RD,WARREN,MI,48092,42.5110141,-83.0857665
217131,5901 HOLABIRD AVE,BALTIMORE,MD,21224,39.27198,-76.545113
059010,253 GRANADA DR D,SAN LUIS OBISPO,CA,93401,,
347179,2920 HIGHWOODS BLVD,RALEIGH,NC,27604,35.8199652,-78.6022605
447201,123 PICKWICK STREET,SAVANNAH,TN,38372,35.2264117,-88.2459975
