CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
217157,801 E NAYLOR MILL RD,SALISBURY,MD,21804,38.395278,-75.5628157
059726,2100 GARDEN RD,MONTEREY,CA,93940,36.5862522,-121.8585207
053181,18340 VENTURA BLVD 209,TARZANA,CA,91356,,
047170,540 E APPLEBY RD,FAYETTEVILLE,AR,72703,36.1054759,-94.1509187
559002,225 E BROADWAY,GLENDALE,CA,91205,34.146593,-118.2529685
067462,910 PINON RANCH VW,COLORADO SPRINGS,CO,80907,,
559622,22141 VENTURA BLVD,WOODLAND HILLS,CA,91364,34.1686716,-118.6089234
559047,3450 E SPRING ST,LONG BEACH,CA,90806,33.8105263,-118.1518918
109754,3424 SAINT JOHNS AVE,PALATKA,FL,32177,29.648855,-81.6652014
077237,2189 SILAS DEANE HWY,ROCKY HILL,CT,06067,,
