CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
227762,10 MAZZEO DR,RANDOLPH,MA,02368,42.1648323,-71.0570368
237015,6810 EASTMAN AVE,MIDLAND,MI,48642,43.6551388,-84.2470392
687259,5304 S FLORIDA AVE,LAKELAND,FL,33813,28.0422851,-81.9571917
757489,1619 W GARVEY AVE N,WEST COVINA,CA,91790,34.072787,-117.9405804
239080,5600 W MAPLE RD,WEST BLOOMFIELD,MI,48322,42.5408265,-83.4339364
687222,3665 BEE RIDGE RD,SARASOTA,FL,34233,27.298855,-82.495502
369370,2021 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43229,40.0857618,-82.9630119
748120,2201 SPINKS RD,FLOWER MOUND,TX,75022,32.998821,-97.062262
148404,503 S WEBER RD,BOLINGBROOK,IL,60490,41.7056068,-88.126512
687258,3632 LAND O LAKES BLVD,LAND O LAKES,FL,34639,28.2095015,-82.4621149
