CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
458125,6410 SOUTHWEST BLVD,BENBROOK,TX,76109,32.6922393,-97.4185618
239340,32969 HAMILTON CT,FARMINGTON HILLS,MI,48334,42.4968954,-83.3740988
407331,55 CALLE ARZUAGA,SAN JUAN,PR,00925,18.39814,-66.0512145
687148,10081 PINES BLVD,PEMBROKE PINES,FL,33024,26.0084255,-80.2792109
387315,8625 SW CASCADE AVE,BEAVERTON,OR,97008,45.4574291,-122.7858407
369348,50 OLD VILLAGE RD,COLUMBUS,OH,43228,,
369322,6161 BUSCH BLVD,COLUMBUS,OH,43229,40.0923664,-82.9933836
757002,815 S CENTRAL AVE,GLENDALE,CA,91204,34.1364484,-118.2579334
687186,301 N PINE MEADOW DR,DEBARY,FL,32713,28.8968437,-81.3026882
687187,3016 N US HIGHWAY 301,TAMPA,FL,33619,,
