CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
297144,6225 DEAN MARTIN DR,LAS VEGAS,NV,89118,36.078371,-115.1814299
227122,165 TOR COURT,PITTSFIELD,MA,01201,42.4575833,-73.2812228
317054,465 SOUTH ST,MORRISTOWN,NJ,07960,40.7847843,-74.4681382
037154,3085 N WINDSONG DR,PRESCOTT VALLEY,AZ,86314,34.5861114,-112.3267711
447139,3001 LAKE BROOK BLVD,KNOXVILLE,TN,37909,35.946786,-84.030227
297015,10315 PROFESSIONAL CIR,RENO,NV,89521,39.4326357,-119.7578817
248149,2800 CLEVELAND AVE N,ROSEVILLE,MN,55113,45.0251972,-93.1856013
058467,13701 RIVERSIDE DR,SHERMAN OAKS,CA,91423,34.157692,-118.431382
287037,825 22ND ST,FAIRBURY,NE,68352,40.1567597,-97.1742974
237180,20245 W 12 MILE RD,SOUTHFIELD,MI,48076,42.5018076,-83.2446001
