CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
059370,6930 OWENSMOUTH AVE,CANOGA PARK,CA,91303,34.196173,-118.6014525
109701,7700 CONGRESS AVE,BOCA RATON,FL,33487,26.4172735,-80.0953701
747398,2200 S FM 51,DECATUR,TX,76234,33.215339,-97.597579
059202,5767 UPLANDER WAY,CULVER CITY,CA,90230,33.9856936,-118.3851005
747628,105 COMMERCE ST,ALICE,TX,78332,,
297192,2801 S VALLEY VIEW BLVD,LAS VEGAS,NV,89102,36.1444215,-115.1907555
747507,1919 S SHILOH RD,GARLAND,TX,75042,32.8963754,-96.6657784
239226,3226 FASHION SQUARE BLVD,SAGINAW,MI,48603,43.455306,-83.9710009
457668,402 E MAIN ST,GATESVILLE,TX,76528,31.4346486,-97.7204244
247103,1010 S BIRCH AVE,HALLOCK,MN,56728,48.7671797,-96.9399852
