CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
369314,6161 BUSCH BLVD,COLUMBUS,OH,43229,40.0923664,-82.9933836
297319,350 FALCON RIDGE PKWY,MESQUITE,NV,89027,36.8079408,-114.1128822
687164,6001 NW 153RD ST,MIAMI LAKES,FL,33014,25.9126918,-80.2989277
559655,5050 PALO VERDE ST,MONTCLAIR,CA,91763,34.0814758,-117.6950315
058136,616 E GLENOAKS BLVD,GLENDALE,CA,91207,34.1581937,-118.2487684
757657,6356 VAN NUYS BLVD,VAN NUYS,CA,91401,34.186034,-118.4486153
559661,1010 N GLENDALE AVE,GLENDALE,CA,91206,34.1592423,-118.2393392
327806,2345 SOUTHEM BLVD SE,RIO RANCHO,NM,87124,,
757144,14242 VENTURA BLVD,SHERMAN OAKS,CA,91423,34.1498893,-118.4430096
748079,4101 MCEWEN RD,DALLAS,TX,75244,32.9305947,-96.8410737
