CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
347110,1005 SLATER RD,DURHAM,NC,27703,35.877633,-78.8415629
673172,4312 ONYX DR,CARROLLTON,TX,75010,33.0301527,-96.8662592
097024,1100 H ST NW,WASHINGTON,DC,20005,38.899733,-77.02719
217045,134 INDUSTRY LN,FOREST HILL,MD,21050,39.5772355,-76.3706027
377632,121 S 5TH ST,HENRYETTA,OK,74437,35.4395409,-95.9871416
237592,1404 EUREKA RD,WYANDOTTE,MI,48192,42.2000524,-83.1694631
307046,312 MARLBORO ST,KEENE,NH,03431,42.9236626,-72.2645663
367447,1111N PLUM ST 5,SPRINGFIELD,OH,45504,,
057200,10875 PIONEER TRL,TRUCKEE,CA,96161,39.3344396,-120.1819435
673101,405 N MAIN ST,MCALLEN,TX,78501,26.2076129,-98.2339443
