CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
077242,104 PARK RD,WEST HARTFORD,CT,06119,41.7576717,-72.7192984
237709,5226 STATE ST,SAGINAW,MI,48603,43.4369726,-84.0192271
527261,406 TECHNOLOGY DR E,MENOMONIE,WI,54751,44.8785091,-91.8931413
227470,36W MAIN ST,WESTBOROUGH,MA,01581,,
227053,37 BROADWAY,ARLINGTON,MA,02474,42.408172,-71.1357598
347173,5 OAK BRANCH DR,GREENSBORO,NC,27407,36.059071,-79.861157
057018,2500 E COLORADO BLVD,PASADENA,CA,91107,34.146022,-118.098506
058000,22041 CLARENDON ST,WOODLAND HILLS,CA,91367,34.1697248,-118.6068135
058458,225 E BROADWAY,GLENDALE,CA,91205,34.146593,-118.2529685
057627,250 E OLIVE AVE,BURBANK,CA,91502,34.1815745,-118.3075289
