CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
748119,11550 FUQUA ST,HOUSTON,TX,77034,29.6179173,-95.2136892
687305,900 W 49TH ST,HIALEAH,FL,33012,25.8662609,-80.3018146
757337,127 S BRAND BLVD SUITE 208A,GLENDALE,CA,91204,,
239352,6 PARKLANE BLVD,DEARBORN,MI,48126,,
748121,633 E FERNHURST DR,KATY,TX,77450,,
148411,1020 MILWAUKEE AVE,DEERFIELD,IL,60015,42.165179,-87.92156
748123,805 RAINTREE LN,DESOTO,TX,75115,32.583989,-96.838594
757499,1641 W MAIN ST,ALHAMBRA,CA,91801,34.0916087,-118.1413019
687274,5700 LAKE WORTH RD,GREENACRES,FL,33463,26.618984,-80.134304
757469,1710 HILLHURST AVENUE,LOS ANGELES,CA,90027,34.1021031,-118.28712
