CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
167186,2055 KIMBALL AVE,WATERLOO,IA,50702,42.4712515,-92.3568242
077089,32 UNION ST,WINSTED,CT,06098,,
227290,1050 COMMONWEALTH AVE,BOSTON,MA,02215,42.3521194,-71.1225945
077143,500 BIC DR,MILFORD,CT,06461,,
177298,3500 N ROCK RD,WICHITA,KS,67226,37.7480751,-97.2435407
377487,417 E TAMARACK RD,ALTUS,OK,73521,34.6668598,-99.3271968
167166,1515 S PHILLIPS ST,ALGONA,IA,50511,43.0564649,-94.2255823
527085,206 COURT ST,CHILTON,WI,53014,44.0296379,-88.1683141
248030,1919 UNIVERSITY AVE W,SAINT PAUL,MN,55104,44.9572233,-93.1805308
367433,1225 WOODLAWN AVE,CAMBRIDGE,OH,43725,40.011197,-81.5817993
