CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
673137,1021 E SOUTHEAST LOOP 323,TYLER,TX,75701,32.3029011,-95.2895713
747339,379 INDUSTRIAL,WILLS POINT,TX,75169,32.7028608,-95.9660096
507119,10410 E 9TH AVE,SPOKANE VALLEY,WA,99206,47.6486696,-117.2653941
247124,401 PRAIRIE AVE NE,STAPLES,MN,56479,46.37586,-94.794349
207021A,10 WATER ST,WATERVILLE,ME,04901,44.5462811,-69.6300491
239216,31201 CHICAGO RD S,WARREN,MI,48093,42.5224367,-83.021758
148139,8930 WAUKEGAN RD.,MORTON GROVE,IL,60053,42.0435434,-87.7992923
059287,14431 HAMLIN ST,VAN NUYS,CA,91401,34.1887497,-118.447259
167236,1202 21ST AVE,ROCK VALLEY,IA,51247,43.2024225,-96.2837548
747575,10777 WESTHEIMER RD,HOUSTON,TX,77042,29.7366669,-95.5664281
