CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
559674,664 W BROADWAY,GLENDALE,CA,91204,34.1466932,-118.2691228
337418,1762 CENTRAL AVE,ALBANY,NY,12205,42.727352,-73.8441
757310,1434 HAUSER BLVD,LOS ANGELES,CA,90019,34.0481062,-118.3569888
387143,402 SE G ST,GRANTS PASS,OR,97526,42.4377391,-123.3232214
369278,6161 BUSCH BLVD,COLUMBUS,OH,43229,40.0923664,-82.9933836
559766,1500 W SHAW AVE,FRESNO,CA,93711,36.808401,-119.820051
369295,2300 MONTANA AVE,CINCINNATI,OH,45211,39.1562071,-84.5708834
748038,2870 EASTMINSTER DR,PROSPER,TX,75078,33.2285457,-96.8463592
753159,225 E BROADWAY,GLENDALE,CA,91205,34.146593,-118.2529685
369281,665 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43229,40.0880229,-82.9995169
