CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
369302,5333 NORTHFIELD RD,BEDFORD HEIGHTS,OH,44146,41.4254658,-81.5266547
757135,6342 COLDWATER CANYON AVE,NORTH HOLLYWOOD,CA,91606,34.1941767,-118.4138004
037803,6909 W RAY RD,CHANDLER,AZ,85226,33.319226,-111.9607398
748035,10945 ESTATE LN,DALLAS,TX,75238,32.8833471,-96.7147412
369296,530 WESSEL DR,FAIRFIELD,OH,45014,39.33461,-84.564014
757297,86 ORANGE PL,PASADENA,CA,91105,34.1415915,-118.151978
753106,155 E CAMPBELL AVE,CAMPBELL,CA,95008,37.2874523,-121.947066
748041,2922 ROSEDALE ST,HOUSTON,TX,77004,29.7203872,-95.3694562
687280,621 CAPE CORAL PKWY E,CAPE CORAL,FL,33904,26.5629062,-81.9611883
687191,13595 SW 134TH AVE,MIAMI,FL,33186,25.6417651,-80.410154
