CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
047024,1323 HWY 9 NORTH,SALEM,AR,72576,,
679241,3939 US HIGHWAY 80 E,MESQUITE,TX,75150,32.7937127,-96.6582206
679144,4004 BELT LINE ROAD,ADDISON,TX,75001,32.9539025,-96.8465188
059474,334 VIA VERA CRUZ,SAN MARCOS,CA,92078,33.1368001,-117.1894952
107793,6001 N.W. 153RD STREET,MIAMI LAKES,FL,33014,,
427057,2210 ENTERPRISE DR,FLORENCE,SC,29501,34.236019,-79.8048626
747761,304 TEXAS AVE,EL PASO,TX,79901,31.7594029,-106.4861195
453134,5312 FREESTONE DR,GRAND PRAIRIE,TX,75052,32.6451804,-97.0323609
427037,2527 S CASHUA DR,FLORENCE,SC,29501,34.1770658,-79.8099202
197258,8755 SULLIVAN ROAD,BATON ROUGE,LA,70818,30.5326018,-91.0284281
