CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
687190,12750 SW 128TH ST,MIAMI,FL,33186,25.6487518,-80.4008128
687207,6355 NW 36TH ST,VIRGINIA GARDENS,FL,33166,25.8077161,-80.3003056
559770,17725 CRENSHAW BLVD,TORRANCE,CA,90504,33.8697021,-118.3265625
687221,4524 SE 16TH PL,CAPE CORAL,FL,33904,26.5676625,-81.9429799
227727,747 WATER ST,FRAMINGHAM,MA,01701,42.3303317,-71.4341401
757013,8001 LAUREL CANYON BLVD,NORTH HOLLYWOOD,CA,91605,34.186247,-118.3965813
687199,1406 SE 46TH LN,CAPE CORAL,FL,33904,26.5654336,-81.947041
107345,4005 SUN N LAKE BLVD,SEBRING,FL,33872,27.5385992,-81.5055711
337246,1000 S OYSTER BAY RD,HICKSVILLE,NY,11801,40.7542742,-73.5036565
507308,9901 272ND PL NW,STANWOOD,WA,98292,48.243689,-122.367278
