CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
369289,6161 BUSCH BLVD,COLUMBUS,OH,43229,40.0923664,-82.9933836
559761,14242 OXNARD ST,VAN NUYS,CA,91401,34.1793116,-118.4431184
757233,1254 S WATERMAN AVE,SAN BERNARDINO,CA,92408,34.0787019,-117.278827
559594,3820 DEL AMO BLVD,TORRANCE,CA,90503,33.8481449,-118.3546443
559667,14545 FRIAR ST,VAN NUYS,CA,91411,34.1857526,-118.4499501
559463,2667 N MOORPARK RD,THOUSAND OAKS,CA,91360,34.2169495,-118.8688868
559441,6101 BOLLINGER CANYON RD,SAN RAMON,CA,94583,37.762582,-121.956948
559542,600 W BROADWAY,GLENDALE,CA,91204,34.1466006,-118.2666121
117156,915 INTERSTATE RIDGE DR,GAINESVILLE,GA,30501,34.286316,-83.8118903
757361,4208 N FREEWAY BLVD,SACRAMENTO,CA,95834,38.6381803,-121.4948016
