CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
057567,10507 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,33.7746645,-117.949151
108134,"548 NW UNIVERSITY BLVD, # 101",PORT ST LUCIE,FL,34986,,
287028,825 DORCAS ST,OMAHA,NE,68108,41.239344,-95.927148
237609,29930 W 12 MILE RD,FARMINGTON HILLS,MI,48334,42.499651,-83.3451808
527027,111 S JEFFERSON ST,LANCASTER,WI,53813,42.8477598,-90.7111809
058391,8215 VAN NUYS BLVD,PANORAMA CITY,CA,91402,34.2202662,-118.4491503
237614,2520 N EUCLID AVE,BAY CITY,MI,48706,43.6056704,-83.9150015
248076,2257 LOUISIANA AVE S,SAINT LOUIS PARK,MN,55426,44.9605534,-93.3705782
197178,1327 STELLY LANE,SULPHUR,LA,70663,30.2293346,-93.3678874
679431,107 S 4TH ST,MIDLOTHIAN,TX,76065,32.481756,-96.999085
