CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
237638,20663 CHURCHILL AVE,BROWNSTOWN TWP,MI,48183,42.0993416,-83.2344496
108380,4001 W 23RD ST,PANAMA CITY,FL,32405,30.189797,-85.710292
108378,1500 GATEWAY BLVD,BOYNTON BEACH,FL,33426,26.5457922,-80.0881359
679748,7111 HARWIN DR,HOUSTON,TX,77036,29.717892,-95.50909
127025,2228 LILIHA ST,HONOLULU,HI,96817,21.3289351,-157.8525844
077191,21 HIGH ST,EAST HARTFORD,CT,06118,,
679686,638 E MARKET ST,ROCKPORT,TX,78382,28.0211194,-97.0561669
037199,1626 S EDWARD DR,TEMPE,AZ,85281,33.4101914,-111.967949
747019,830 JULIE RIVERS DR,SUGAR LAND,TX,77478,29.6299247,-95.6010055
147940,1 TRANSAM PLAZA DR 180,OAKBROOK TERRACE,IL,60181,,
