CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
059691,310 E ROWLAND ST,COVINA,CA,91723,34.0790461,-117.8854297
398218,4813 JONESTOWN RD,HARRISBURG,PA,17109,40.2738818,-76.8602624
067524,1325 S COLORADO BLVD,DENVER,CO,80222,39.6924185,-104.9404533
077263,10 LOVE LN,HARTFORD,CT,06112,,
227589,599 CANAL ST 6E-9,LAWRENCE,MA,01840,,
747941,35 BUSINESS DR,BROWNSVILLE,TX,78521,25.9242278,-97.4709885
683165,1130 E DONEGAN AVE,KISSIMMEE,FL,34744,28.3189623,-81.3955274
239192,2075 FORT ST,LINCOLN PARK,MI,48146,42.2492882,-83.1778693
437053,901 S DAKOTA ST,MILBANK,SD,57252,45.2134983,-96.640651
227603,1175 MAIN ST,CLINTON,MA,01510,42.43481,-71.6847361
