CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
059143,3469 TENNESSEE ST,VALLEJO,CA,94591,38.1087059,-122.2039223
237700,43494 WOODWARD AVE,BLOOMFIELD HILLS,MI,48302,42.6078599,-83.2671037
337008,220 EAST 42ND STREET,NEW YORK,NY,10017,40.7501297,-73.9733465
237693,1380 COOLIDGE HWY,TROY,MI,48084,42.5469633,-83.1864122
147933,182 W MELROSE AVE,SOUTH ELGIN,IL,60177,42.0026802,-88.2953
057368,277 SOUTH ST,SAN LUIS OBISPO,CA,93401,35.2694232,-120.6666212
147727,6730 W HIGGINS AVENUE,CHICAGO,IL,60656,41.9790671,-87.7961687
227499,4 STONY HILL RD,WILBRAHAM,MA,01095,42.1552861,-72.483848
077086A,117 MAIN ST,MIDDLETOWN,CT,06457,,
037286,8687 E VIA DE VENTURA,SCOTTSDALE,AZ,85258,33.5527981,-111.8922361
