CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
559056,1100 MELODY LN,ROSEVILLE,CA,95678,38.7253897,-121.2916203
559071,132 N BROADWAY,BLYTHE,CA,92225,33.610807,-114.5967098
427136,1 WESTBURY WAY,BLUFFTON,SC,29910,32.275263,-80.870699
037437,6718 W GREENWAY RD,PEORIA,AZ,85381,33.6248467,-112.2135064
307095,24 ORCHARD VIEW DR,LONDONDERRY,NH,03053,42.8591109,-71.3566208
227731,330 LYNNWAY,LYNN,MA,01901,42.4577312,-70.9499353
559193,7036 FOOTHILL BLVD,TUJUNGA,CA,91042,34.2478544,-118.2845216
053163,13701 RIVERSIDE DR,SHERMAN OAKS,CA,91423,34.157692,-118.431382
559624,10117 SEPULVEDA BLVD,MISSION HILLS,CA,91345,34.2542123,-118.4679207
227728,52 BOYDEN RD,HOLDEN,MA,01520,42.3492683,-71.8548296
