CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
227595,90 SUTTON ST,NORTH ANDOVER,MA,01845,42.705281,-71.1364362
747952,1318 HEIGHTS DR,KATY,TX,77493,29.79147,-95.8173368
059707,545 FORBES AVE,YUBA CITY,CA,95991,39.1377252,-121.6180472
369136,1821 SUMMIT RD,CINCINNATI,OH,45237,39.20195,-84.455128
227675,505 NASHUA RD,DRACUT,MA,01826,42.6801897,-71.3648262
297216,1601 S RAINBOW BLVD,LAS VEGAS,NV,89146,36.1462419,-115.2429292
227618,1359 HANCOCK ST,QUINCY,MA,02169,42.2502717,-71.0031236
227616,248 PLEASANT ST 2,METHUEN,MA,01844,,
059779,533 AIRPORT BLVD,BURLINGAME,CA,94010,37.5892696,-122.3426781
227615,324 GROVE ST,WORCESTER,MA,01605,42.2840537,-71.8065469
