CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
559126,511 E HARVARD ST,GLENDALE,CA,91205,34.1445831,-118.2498936
027008,2851 E PALMER WASILLA HWY,WASILLA,AK,99654,61.5705628,-149.4404686
559419,501 W GLENOAKS BLVD,GLENDALE,CA,91202,34.159647,-118.264258
559093,11770 WARNER AVE,FOUNTAIN VALLEY,CA,92708,33.7153307,-117.9241154
367615,6805 PERIMETER DR,DUBLIN,OH,43016,40.1072941,-83.1733259
427138,1200 48TH AVE. N.,MYRTLE BEACH,SC,29577,33.734561,-78.860814
559180,201 N BRAND BLVD,GLENDALE,CA,91203,34.1482585,-118.2552695
377794,9070 HARMONY DR,MIDWEST CITY,OK,73130,35.4459482,-97.3696426
047139,170 S 4TH ST,ASHDOWN,AR,71822,33.6708864,-94.1341198
017175,919 SHARIT AVE,GARDENDALE,AL,35071,33.6489432,-86.8151919
