CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
447587,6071 APPLE TREE DR,MEMPHIS,TN,38115,35.0690649,-89.8608828
067579,1450 S HAVANA ST,AURORA,CO,80012,39.6897853,-104.8651259
559033,25115 AVENUE STANFORD,VALENCIA,CA,91355,,
057433,145 N PRAIRIE AVE,INGLEWOOD,CA,90301,33.9639089,-118.3440288
287157,2230 N SOMERS AVE,FREMONT,NE,68025,41.4507606,-96.5076081
248157,4195 WESTBERG RD,HERMANTOWN,MN,55811,46.8103041,-92.185413
559042,8001 LAUREL CANYOU BLVD SUITE 206,NORTH HOLLYWOOD,CA,91605,,
537073,770 S WASHINGTON ST,AFTON,WY,83110,42.7238631,-110.9335742
178058,7301 E FRONTAGE RD,MERRIAM,KS,66204,38.9970975,-94.6944153
247229,1110 E BRIDGE ST,REDWOOD FALLS,MN,56283,44.5413776,-95.1010911
