CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
147826,940 W ADAMS ST,CHICAGO,IL,60607,41.879678,-87.6511433
377196,209 48TH AVE NW,NORMAN,OK,73072,35.218733,-97.5117799
377643,111 S YORK ST,MUSKOGEE,OK,74403,35.7378365,-95.340816
108248,1535 SW 87TH AVE,MIAMI,FL,33174,25.7553423,-80.3355881
237274,209 E WASHINGTON AVE,JACKSON,MI,49201,42.2455519,-84.4036252
453157,5339 ALPHA RD,DALLAS,TX,75240,32.9340018,-96.8158444
107690,426 SW COMMERCE DR,LAKE CITY,FL,32025,30.1755045,-82.6851284
077079,61 MAIN ST,CENTERBROOK,CT,06409,,
257087,18 MELODY LANE,COLLINS,MS,39428,,
557204,7777 GREENBACK LN,CITRUS HEIGHTS,CA,95610,38.6783919,-121.2773973
