CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
059546,26232 INDUSTRIAL BLVD,HAYWARD,CA,94545,37.6346985,-122.1108344
248002,5322 GRAND AVE,DULUTH,MN,55807,46.7417103,-92.1651627
059153,21104 DEVONSHIRE ST,CHATSWORTH,CA,91311,34.257156,-118.5931204
248129,9000 QUANTRELLE AVE NE,OTSEGO,MN,55330,45.2815461,-93.5579938
059668,14126 SHERMAN WAY,VAN NUYS,CA,91405,34.201114,-118.440762
497709,5510 CHEROKEE AVE,ALEXANDRIA,VA,22312,38.805204,-77.1659399
059586,7940 SILVERTON AVE,SAN DIEGO,CA,92126,32.8909652,-117.15185
398216,983 OLD EAGLE SCHOOL RD 618,WAYNE,PA,19087,,
059657,1126W FOOTHILL BLVD 225,UPLAND,CA,91786,,
059589,200 S 13TH ST,GROVER BEACH,CA,93433,35.1200351,-120.6161337
