CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
237239,901 N LINCOLN RD,ESCANABA,MI,49829,45.7563309,-87.0785941
457550,1613 AMARILLO ST,WELLINGTON,TX,79095,34.8472188,-100.2152839
239259,28051 DEQUINDRE RD,MADISON HEIGHTS,MI,48071,42.4983558,-83.0852546
747621,13419 US HIGHWAY 290 E,MANOR,TX,78653,30.349566,-97.5140745
067191,120 N BOULEVARD ST,GUNNISON,CO,81230,38.5447106,-106.9332637
747611,25700 I-45 NORTH,SPRING,TX,77386,,
047104,2729 S HIGHWAY 65 & 82,LAKE VILLAGE,AR,71653,,
247213,"1110 HIGHWAY 75 NORTH, SUITE A",BRECKENRIDGE,MN,56520,,
217085,1799 HOWELL ROAD,HAGERSTOWN,MD,21740,39.6227489,-77.6987145
059356,2251 SAN DIEGO AVE,SAN DIEGO,CA,92110,32.7484027,-117.1921585
