CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
677672,1101 W VICKERY BLVD,FORT WORTH,TX,76104,32.743589,-97.336197
337212,138 CECIL MALONE DRIVE,ITHACA,NY,14850,42.4356104,-76.5084349
267216,990 PARK DR,STE GENEVIEVE,MO,63670,37.9707609,-90.0525203
367087,2201 25TH ST,PORTSMOUTH,OH,45662,38.7519675,-82.9725412
367744,8320 BEECHMONT AVE,CINCINNATI,OH,45255,39.087897,-84.381712
057002,5 LOWER RAGSDALE DR,MONTEREY,CA,93940,36.5766454,-121.8158987
247110,2525 CHICAGO AVE,MINNEAPOLIS,MN,55404,44.9562455,-93.2619674
367608,2373 HARRISON AVE,CINCINNATI,OH,45211,39.1376088,-84.579682
747522,2410 LUNA RD,CARROLLTON,TX,75006,32.9222823,-96.9254469
077248,1340 WORTHINGTON RDG,BERLIN,CT,06037,41.6070553,-72.7507972
