CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
559143,5958 VINELAND AVE,NORTH HOLLYWOOD,CA,91601,34.1789082,-118.3702024
417071,1 TURKS PLACE SUITE 505,PROVIDENCE,RI,02903,,
297260,7935 W SAHARA AVE,LAS VEGAS,NV,89117,36.1442266,-115.2888297
457567,200 S GOODNIGHT,CLARENDON,TX,79226,34.9334703,-100.8875046
137142,16174 N HIGH DESERT ST,NAMPA,ID,83687,43.6067966,-116.516743
369263,7373 BROOKCREST DR,CINCINNATI,OH,45237,39.1968327,-84.457673
559070,1464 E LOS ANGELES AVE,SIMI VALLEY,CA,93065,34.2716397,-118.7708566
559078,644 W BROADWAY,GLENDALE,CA,91204,34.1466971,-118.268623
167245,206 PORT NEAL RD,SERGEANT BLUFF,IA,51054,42.3973495,-96.3546832
559189,1770 N HIGHLAND AVE,LOS ANGELES,CA,90028,34.103295,-118.338604
