CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
239018,12815 NORTHLINE RD,SOUTHGATE,MI,48195,42.2135238,-83.1824369
237796,2035 HOGBACK RD,ANN ARBOR,MI,48105,42.2592163,-83.6804133
117309,906 5TH STREET NORTH SUITE F6,CORDELE,GA,31015,,
417061,433 ELMWOOD AVE,PROVIDENCE,RI,02907,41.800322,-71.426729
557490,596N LAKE AVE 100,PASADENA,CA,91101,,
747313,10707 FUQUA GLEN LN,HOUSTON,TX,77075,29.6102595,-95.2558682
377726,900 E HARTFORD AVE,PONCA CITY,OK,74601,36.7240337,-97.0737341
557791,801 W VALLEY BLVD,ALHAMBRA,CA,91803,34.078147,-118.131899
557763,11829 SOUTH ST,CERRITOS,CA,90703,33.8585429,-118.0811681
057495,270 W BADILLO ST,COVINA,CA,91723,34.0862071,-117.8937844
