CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
368003,4600 MCAULEY PL,BLUE ASH,OH,45242,39.244592,-84.380562
237569,30275 W 13 MILE RD,FARMINGTON HILLS,MI,48334,42.5138785,-83.3521374
457937,1221 ARISTA DR,ROCKWALL,TX,75032,,
457858,6112 N 10TH ST,MCALLEN,TX,78504,26.258272,-98.2205923
457953,4715 MONARCH FALLS LN,RICHMOND,TX,77469,,
248056,25 1ST AVE NE,BUFFALO,MN,55313,45.1723589,-93.8749189
108150,14680 SW 8TH ST,MIAMI,FL,33184,25.7594549,-80.4319148
467061,576 W 900 S,WOODS CROSS,UT,84010,40.883269,-111.905234
327188,215 W 3RD ST,ROSWELL,NM,88201,33.39546,-104.5247339
368079,4850 SMITH RD,CINCINNATI,OH,45212,,
