CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
239064,26771 W 12 MILE RD,SOUTHFIELD,MI,48034,42.5003713,-83.3116567
239146,G 5245 WEST PIERSON RD 1,FLUSHING,MI,48433,,
267069,2303 S HIGHWAY 65,MARSHALL,MO,65340,,
147694,5 BROADWAY PLAZA,SPARTA,IL,62286,,
167077,402 2ND AVE SE,CRESCO,IA,52136,43.3711851,-92.1113015
267160,921 E 34TH ST,JOPLIN,MO,64804,37.0509404,-94.5040438
347185,1007 LEXINGTON AVE,THOMASVILLE,NC,27360,35.882086,-80.1046428
059133,4195 VALLEY FAIR ST,SIMI VALLEY,CA,93063,34.2725723,-118.7131326
057053,74 N PASADENA AVE,PASADENA,CA,91103,34.1470349,-118.1540505
557037,1830 CALIFORNIA AVE,CORONA,CA,92881,33.8581182,-117.5391341
