CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
747581,9015 MOUNTAIN RIDGE DR,AUSTIN,TX,78759,30.3874005,-97.7529489
059412,10501 S WESTERN AVE,LOS ANGELES,CA,90047,33.940804,-118.309116
227215,125 COUNTY ST,TAUNTON,MA,02780,41.8960599,-71.0779924
237528,25572 SCHOENHERR RD,WARREN,MI,48089,42.4820805,-82.9867702
059520,2420 W CARSON ST,TORRANCE,CA,90501,33.8312378,-118.3269927
239250,39393 VAN DYKE AVE,STERLING HEIGHTS,MI,48313,42.5831698,-83.0308915
368026,5945 WILCOX PLACE,DUBLIN,OH,43016,40.0939116,-83.1519671
447476,304 WRIGHT ST,SWEETWATER,TN,37874,35.6009998,-84.4644668
227524,1 UNION ST,LAWRENCE,MA,01840,42.706184,-71.153288
157243,3400 E COLISEUM BLVD,FORT WAYNE,IN,46805,41.1063913,-85.0929174
