CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
059145,6850 REGIONAL ST,DUBLIN,CA,94568,37.7019294,-121.9336456
148228,7670 PLAZA CT,WILLOWBROOK,IL,60527,41.7502723,-87.9372708
377738,700 W FORT WORTH ST,BROKEN ARROW,OK,74012,36.048624,-95.797642
239144,23370 COMMERCE DR,FARMINGTON HILLS,MI,48335,42.4619351,-83.4280876
109594,2 S UNIVERSITY DR,PLANTATION,FL,33324,26.1145809,-80.250519
287137,806 HOGAN DR,PAPILLION,NE,68046,41.1649402,-96.0354639
307084,213 ROCKINGHAM RD,LONDONDERRY,NH,03053,42.9142577,-71.3891065
407033,6 CALLE LA CRUZ,JUANA DIAZ,PR,00795,,
377400,106 1/2 HARRISON STREET,CUSHING,OK,74023,,
239140,30445 NORTHWESTERN HWY,FARMINGTON HILLS,MI,48334,42.5104489,-83.3271602
