CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
757688,14545 VICTORY BLVD,VAN NUYS,CA,91411,34.1867426,-118.4498752
059581,3447 W SHAW AVE,FRESNO,CA,93711,36.808186,-119.854628
559212,3043 FOOTHILL BLVD,LA CRESCENTA,CA,91214,34.2281018,-118.2461326
337434,1535 ROCKAWAY PKWY,BROOKLYN,NY,11236,40.6432463,-73.8998397
748028,15601 DALLAS PKWY,ADDISON,TX,75001,32.9617411,-96.8222303
743120,7900 CALLAGHAN RD,SAN ANTONIO,TX,78229,29.5091154,-98.5524792
239347,37695 PEMBROKE AVE,LIVONIA,MI,48152,42.4323541,-83.4220176
687247,5625 S UNIVERSITY DR,DAVIE,FL,33328,26.0509744,-80.2516261
748037,25145 STAR LN,KATY,TX,77494,29.7763976,-95.8037541
559218,4000 W MAGNOLIA BLVD,BURBANK,CA,91505,34.166729,-118.350107
