CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
237581,4611 ALLEN RD,ALLEN PARK,MI,48101,42.2686385,-83.1979957
557482,11879 KEMPER RD,AUBURN,CA,95603,,
147807,2111 CHESTNUT AVE,GLENVIEW,IL,60025,42.0873148,-87.8107698
177053,620 W CENTRAL AVE,EL DORADO,KS,67042,37.8175025,-96.8570681
057187,15050 IMPERIAL HWY,LA MIRADA,CA,90638,33.9170239,-118.010331
037125,3075 N SWAN RD,TUCSON,AZ,85712,32.2307745,-110.8925788
679023,409 E CENTERVILLE RD,GARLAND,TX,75041,32.8742406,-96.6272261
457894,10470 VISTA DEL SOL DR,EL PASO,TX,79925,31.7568985,-106.3458817
467217,5250 S COMMERCE DR,MURRAY,UT,84107,40.6506281,-111.9013682
108177,1380 NE MIAMI GARDENS DRIVE,NORTH MIAMI BEACH,FL,33179,25.9442667,-80.1735384
